date,diff
2016-12-20,28.68813297
2016-12-19,25.6841826254
2016-12-18,26.7451698867
2016-12-17,26.6347271544
2016-12-16,23.6493306637
2016-12-15,23.1097955326
2016-12-14,20.2708390311
2016-12-13,20.5212381738
2016-12-12,18.7514078424
2016-12-11,20.8112225698
2016-12-10,21.2617170064
2016-12-09,21.2264387198
2016-12-08,20.2281000247
2016-12-07,18.3931380504
2016-12-06,20.1505084746
2016-12-05,23.0245222448
2016-12-04,22.0183114294
2016-12-03,19.7133743802
2016-12-02,21.6332228888
2016-12-01,13.5885449473
2016-11-30,12.8288521519
2016-11-29,13.4549019608
2016-11-28,17.4480367746
2016-11-27,9.41094502154
2016-11-26,14.5679214403
2016-11-25,15.5490719678
2016-11-24,22.3427719614
2016-11-23,21.2493474317
2016-11-22,16.0652876351
2016-11-21,15.3446887062
2016-11-20,17.5272265828
2016-11-19,13.0975566714
2016-11-18,21.1734541977
2016-11-17,40.2827628558
2016-11-16,11.9622502965
2016-11-15,6.52237819367
2016-11-14,-3.28713728887
2016-11-13,-4.71646064149
2016-11-12,1.22360165818
2016-11-11,-4.31428733669
2016-11-10,1.80643506767
2016-11-09,5.4031538526
2016-11-08,4.64222548046
2016-11-07,6.36442296267
2016-11-06,15.0309148541
2016-11-05,21.2777091218
2016-11-04,24.2536389887
2016-11-03,31.3391311192
2016-11-02,29.5176136757
2016-11-01,24.0071941476
2016-10-31,22.6463193797
2016-10-30,23.8046966732
2016-10-29,26.7487684729
2016-10-28,29.7110674796
2016-10-27,31.0385909954
2016-10-26,28.5963314412
2016-10-25,25.6577685089
2016-10-24,26.8858031158
2016-10-23,28.5388176562
2016-10-22,34.8012874433
2016-10-21,39.7945829338
2016-10-20,43.5332018081
2016-10-19,45.2085470513
2016-10-18,47.2243550271
2016-10-17,49.8482500572
2016-10-16,48.0960703786
2016-10-15,47.2259994904
2016-10-14,47.0162044052
2016-10-13,43.3655867909
2016-10-12,44.1503519988
2016-10-11,39.199493167
2016-10-10,37.122843494
2016-10-09,37.3398733391
2016-10-08,38.2529836722
2016-10-07,38.0654621157
2016-10-06,38.7337955832
2016-10-05,36.9916975489
2016-10-04,34.1084928165
2016-10-03,35.8842947095
2016-10-02,36.2829224741
2016-10-01,36.108556801
2016-09-30,37.7561733901
2016-09-29,38.4233554231
2016-09-28,38.0031244257
2016-09-27,40.4172031534
2016-09-26,35.6219328765
2016-09-25,37.193124874
2016-09-24,35.1987544886
2016-09-23,35.4676606788
2016-09-22,37.1057504385
2016-09-21,29.5520136905
2016-09-20,31.6208811192
2016-09-19,34.0024998401
2016-09-18,34.2026011275
2016-09-17,37.4072765807
2016-09-16,37.2954775168
2016-09-15,37.8781480539
2016-09-14,42.0565693431
2016-09-13,43.5255629139
2016-09-12,41.9038747941
2016-09-11,45.850055301
2016-09-10,45.6505193762
2016-09-09,45.9606860158
2016-09-08,45.121328768
2016-09-07,44.6973333333
2016-09-06,44.2596513525
2016-09-05,46.3331336617
2016-09-04,44.6102675029
2016-09-03,39.6430517711
2016-09-02,36.1883007729
2016-09-01,39.0106336048
2016-08-31,37.5445422346
2016-08-30,37.9542214691
2016-08-29,39.0771312585
2016-08-28,37.6797854763
2016-08-27,37.9927495472
2016-08-26,38.7757823129
2016-08-25,38.5524532394
2016-08-24,40.0342707937
2016-08-23,37.7125037456
2016-08-22,35.2400472834
2016-08-21,38.732469843
2016-08-20,35.9142857143
2016-08-19,36.405747753
2016-08-18,36.4995283361
2016-08-17,38.9629489705
2016-08-16,36.4145953094
2016-08-15,40.6394351326
2016-08-14,43.0470717022
2016-08-13,45.5574263711
2016-08-12,42.7820412764
2016-08-11,42.4861627316
2016-08-10,41.444394788
2016-08-09,42.1301411909
2016-08-08,44.4019590647
2016-08-07,45.1739203678
2016-08-06,40.0448874835
2016-08-05,37.0870266981
2016-08-04,38.3654100503
2016-08-03,28.3898259562
2016-08-02,42.1432355658
2016-08-01,51.0523602821
2016-07-31,58.134622867
2016-07-30,59.9687006695
2016-06-13,74.0566732785
2016-06-12,58.6051743532
2016-06-11,57.2237985994
2016-06-10,35.7375889035
2016-06-09,28.483097856
2016-06-08,26.4907573047
2016-06-07,25.1623807633
2016-06-06,24.5415247624
2016-06-05,24.62782197
2016-06-04,25.6068987174
2016-06-03,18.0954761905
2016-06-02,15.6442307692
2016-06-01,18.6885082405
2016-05-31,21.9349837459
2016-05-30,21.867881549
2016-05-29,16.6683523819
2016-05-28,10.8268287801
2016-05-27,5.2892955628
2016-05-26,3.86342883078
2016-05-25,1.65819873107
2016-05-24,2.55774210254
2016-05-23,1.20050395968
2016-05-22,2.93362985469
2016-05-21,0.925594477116
2016-05-20,-4.18509775632
2016-05-19,-3.74302884615
2016-05-18,0.936217747408
2016-05-17,-0.283265001864
2016-05-16,1.08568001799
2016-05-15,-4.43657957245
2016-05-14,-5.21656169783
2016-05-13,-4.97690288969
2016-05-12,-5.35372848948
2016-05-11,-4.66778042959
2016-05-10,-2.68710488489
2016-05-09,-0.0183855499515
2016-05-08,2.63884635018
2016-05-07,2.83299819279
2016-05-06,0.585360887713
2016-05-05,3.52515897517
2016-05-04,1.46844755172
2016-05-03,6.46501956278
2016-05-02,6.31670341786
2016-05-01,10.4676880223
2016-04-30,15.2747268649
2016-04-29,18.8507937366
2016-04-28,15.717888563
2016-04-27,23.8833853976
2016-04-26,22.7398647642
2016-04-25,12.9275
2016-04-24,19.0976752501
2016-04-23,18.318271003
2016-04-22,16.1294096999
2016-04-21,19.3467947938
2016-04-20,27.0993840428
2016-04-19,24.3587213891
2016-04-18,24.0704333774
2016-04-17,23.696345991
2016-04-16,24.0909974723
2016-04-15,26.6070654168
2016-04-14,20.1818181818
2016-04-13,19.7214493588
2016-04-12,19.1342378292
2016-04-11,23.4528273116
2016-04-10,19.2950661077
2016-04-09,18.4997341462
2016-04-08,22.4258165245
2016-04-07,18.4457148044
2016-04-06,25.5857008213
2016-04-05,6.28280714603
2016-04-04,3.63088363708
2016-04-03,4.45243292547
2016-04-02,3.09192200557
2016-04-01,6.56703148561
2016-03-31,3.70966507882
2016-03-30,-15.1212394914
2016-03-29,8.88259568228
2016-03-28,26.5864841518
2016-03-27,29.0969968862
2016-03-26,27.6070086273
2016-03-25,28.8103492693
2016-03-24,32.2129695252
2016-03-23,37.0684567719
2016-03-22,42.2373598
2016-03-21,41.6056647859
2016-03-20,40.0852946055
2016-03-19,44.672532157
2016-03-18,46.655877887
2016-03-17,52.7572841871
2016-03-16,59.9710008956
2016-03-15,61.2525925864
2016-03-14,59.6912455908
2016-03-13,58.5817482368
2016-03-12,55.7509579599
2016-03-11,66.6622807018
2016-03-10,68.330789261
2016-03-09,70.6836049756
2016-03-08,69.2720167227
2016-03-07,71.3524283165
2016-03-06,70.2176435101
2016-03-05,71.3620488941
2016-03-04,70.932775064
2016-01-18,84.5384408463
2016-01-17,75.3372859736
2016-01-16,68.8430411632
2016-01-15,73.269655371
2016-01-14,88.1603773585
2016-01-13,86.0473769645
2016-01-12,77.356223176
2016-01-11,74.8878881462
2016-01-10,71.8805904682
2016-01-09,70.7962403213
2016-01-08,73.7077390898
2016-01-07,75.0981684987
2016-01-06,66.7108275622
2016-01-05,66.6349495284
2016-01-04,65.9443752594
2016-01-03,61.9787189899
2016-01-02,60.6765011897
2016-01-01,54.473614929
2015-12-31,51.7279038927
2015-12-30,49.1775425562
2015-12-29,50.7374856706
2015-12-28,48.296665389
2015-12-27,50.0547070526
2015-12-26,50.4683429955
2015-12-25,59.3054593055
2015-12-24,57.6376376757
2015-12-23,52.6989553656
2015-12-22,49.7148217636
2015-12-21,53.4131716331
2015-12-20,56.2263579967
2015-12-19,60.4548326036
2015-12-18,63.3904421055
2015-12-17,66.5209095246
2015-12-16,64.2494616896
2015-12-15,64.4119333805
2015-12-14,57.8054957151
2015-12-13,56.8339920949
2015-12-12,51.8571446873
2015-12-11,53.7889944112
2015-12-10,49.7500276309
2015-12-09,42.8950631389
2015-12-08,36.7491448149
2015-12-07,38.3909763799
2015-12-06,28.4928571429
2015-12-05,32.2332610102
2015-12-04,29.6665117426
2015-12-03,35.0643082962
2015-12-02,38.2952814406
2015-12-01,40.0306534764
2015-11-30,42.3985017698
2015-11-29,43.3211939052
2015-11-28,44.3948391786
2015-11-27,46.9454616453
2015-11-26,41.5525114155
2015-11-25,32.0294275781
2015-11-24,27.9033755274
2015-11-23,33.707919086
2015-11-22,36.1922042285
2015-11-21,39.222733601
2015-11-20,39.4428770633
2015-11-19,41.4910766381
2015-11-18,45.7507414272
2015-11-17,44.8699760324
2015-11-16,39.5749069402
2015-11-15,41.2972247912
2015-11-14,44.8935231892
2015-11-13,42.839337455
2015-11-12,41.0583644355
2015-11-11,31.9441284863
2015-11-10,54.2008405649
2015-11-09,67.532717475
2015-11-08,73.0746210239
2015-11-07,73.5547355474
2015-11-06,77.6995073892
2015-11-05,79.4512371254
2015-11-04,116.475949869
2015-11-03,77.3402163225
2015-11-02,50.6062336779
2015-11-01,43.0336096554
2015-10-31,42.3433406114
2015-10-30,44.516669142
2015-10-29,42.0053283396
2015-10-28,33.7066456165
2015-10-27,30.7431769095
2015-10-26,24.7287270463
2015-10-25,25.048351348
2015-10-24,20.3513576529
2015-10-23,16.7873562703
2015-10-22,13.7536269972
2015-10-21,10.04852742
2015-10-20,9.68507890844
2015-10-19,10.2130467294
2015-10-18,8.39299640473
2015-10-17,10.4764674136
2015-10-16,10.3758040321
2015-10-15,6.66667206349
2015-10-14,5.9202578181
2015-10-13,5.09640391828
2015-10-12,5.24220760419
2015-10-11,4.85577201273
2015-10-10,3.95100884163
2015-10-09,3.56300255188
2015-10-08,3.76934187481
2015-10-07,1.4046385739
2015-10-06,1.5949456724
2015-10-05,-1.85786482186
2015-10-04,-0.45160243049
2015-10-03,-0.69884489948
2015-10-02,-2.2849665657
2015-10-01,2.83447808842
2015-09-30,1.53342598361
2015-09-29,0.980861244019
2015-09-28,-0.749765698219
2015-09-27,-3.09412861137
2015-09-26,-1.46989094358
2015-09-25,0.486339579459
2015-09-24,-0.657205448138
2015-09-23,1.17531347577
2015-09-22,0.174386066785
2015-09-21,-1.35305528613
