date,diff
2016-10-22,-7.14741544352
2016-10-21,-1.90055643732
2016-10-20,10.9066897839
2016-10-19,-1.89952954552
2016-10-18,-4.57072368421
2016-10-17,-13.2680351034
2016-10-16,-11.9804172629
2016-10-15,-11.2706498048
2016-10-14,-15.972658076
2016-10-13,-10.5936674648
2016-10-12,-4.88490230031
2016-10-11,-8.87129873937
2016-10-10,-8.39947089947
2016-10-09,-1.33193737482
2016-10-08,7.26242774566
2016-10-07,8.15733730828
2016-10-06,8.1544219027
2016-10-05,7.57782120369
2016-10-04,5.85088955622
2016-10-03,6.63414634146
2016-10-02,7.59763753349
2016-10-01,8.81361253008
2016-09-30,12.2488475435
2016-09-29,12.2754491018
2016-09-28,14.2518005195
2016-09-27,12.9061448996
2016-09-26,12.3291260223
2016-09-25,17.5682534127
2016-09-24,22.5044959429
2016-09-23,27.0233035672
2016-09-22,33.338991767
2016-09-21,34.2485447787
2016-09-20,38.0344027733
2016-09-19,39.3205420951
2016-09-18,37.5525747702
2016-09-17,37.008066549
2016-09-16,37.7793459763
2016-09-15,34.1625823061
2016-09-14,35.0139346968
2016-09-13,34.8491372337
2016-09-12,33.4878712871
2016-09-11,37.9840317377
2016-09-10,38.0844923245
2016-09-09,38.2425084778
2016-09-08,37.5832329413
2016-09-07,35.4499088251
2016-09-06,32.9936493871
2016-09-05,34.4505114857
2016-09-04,31.6017241081
2016-09-03,27.2002978407
2016-09-02,29.2587974861
2016-09-01,31.0138555141
2016-08-31,31.0143300114
2016-08-30,33.2868868351
2016-08-29,29.8450593045
2016-08-28,29.6012340328
2016-08-27,28.7533902562
2016-08-26,29.3020426783
2016-08-25,30.617751443
2016-08-24,24.1995801867
2016-08-23,25.630803025
2016-08-22,26.7858151569
2016-08-21,28.4475808952
2016-08-20,28.5353535354
2016-08-19,28.9994895484
2016-08-18,29.4334969094
2016-08-17,33.4200260078
2016-08-16,33.6515008016
2016-08-15,34.3443522842
2016-08-14,37.9486908784
2016-08-13,38.2298588448
2016-08-12,39.2446242958
2016-08-11,41.7012282661
2016-08-10,41.8559449995
2016-08-09,42.8273527855
2016-08-08,45.2475065247
2016-08-07,45.4628366697
2016-08-06,40.8175996121
2016-08-05,39.0972175617
2016-08-04,40.3253860742
2016-08-03,27.5738056467
2016-08-02,43.398277718
2016-08-01,50.1923595748
2016-07-31,54.2715079258
2016-07-30,58.6486683456
2016-07-29,61.4645855065
2016-07-28,60.6991830198
2016-07-27,62.0819587207
2016-07-26,55.2340033514
2016-07-25,57.1424456664
2016-07-24,60.5480442291
2016-07-23,59.9844853413
2016-07-22,62.5470177324
2016-07-21,61.7587131367
2016-07-20,64.7959732989
2016-07-19,65.463163597
2016-07-18,69.6352818027
2016-07-17,65.9457979743
2016-07-16,66.2337876729
2016-07-15,62.3587250135
2016-07-14,58.9561145304
2016-07-13,61.4131364998
2016-07-12,56.3083968896
2016-07-11,59.1266007912
2016-07-10,59.6074203885
2016-07-09,62.075954826
2016-07-08,53.7761996873
2016-07-07,56.0077752234
2016-07-06,64.3052306037
2016-07-05,62.6238205657
2016-07-04,64.4754676064
2016-07-03,71.047171309
2016-07-02,66.2947036089
2016-05-16,14.6835726539
2016-05-15,13.9641238391
2016-05-14,16.5267733188
2016-05-13,6.16836739863
2016-05-12,-0.161094011274
2016-05-11,0.295607047388
2016-05-10,-3.85279941652
2016-05-09,-1.88926829268
2016-05-08,-1.00346786689
2016-05-07,-2.22376105674
2016-05-06,-5.97647507024
2016-05-05,-6.06380934076
2016-05-04,-3.00506247039
2016-05-03,-2.62784126428
2016-05-02,-1.74069556504
2016-05-01,-0.0907482305359
2016-04-30,-0.310835479757
2016-04-29,-0.158872147488
2016-04-28,1.54241645244
2016-04-27,4.49431309314
2016-04-26,6.65710964742
2016-04-25,4.19976585812
2016-04-24,4.42408038426
2016-04-23,2.66437949803
2016-04-22,-3.98210778622
2016-04-21,-5.80422949082
2016-04-20,-4.53643125451
2016-04-19,-5.74392397821
2016-04-18,-6.66715867159
2016-04-17,-9.81697171381
2016-04-16,-9.8437660935
2016-04-15,-9.45622931695
2016-04-14,-9.83120476137
2016-04-13,-10.2926245211
2016-04-12,-8.79951100244
2016-04-11,-7.32190237797
2016-04-10,-6.27932340398
