date,diff
2016-10-28,7.92724835905
2016-10-27,9.6863145837
2016-10-26,4.71334900024
2016-10-25,3.81521196578
2016-10-24,2.70022294632
2016-10-23,3.20189077392
2016-10-22,-0.376583361862
2016-10-21,0.805501662971
2016-10-20,-0.881906339511
2016-10-19,0.321264458197
2016-10-18,3.91102319392
2016-10-17,5.37216442495
2016-10-16,5.74824389891
2016-10-15,5.00131121864
2016-10-14,4.74990032259
2016-10-13,5.54343471135
2016-10-12,6.32337305225
2016-10-11,2.56616891549
2016-10-10,1.39634034767
2016-10-09,0.592983093983
2016-10-08,1.8641127707
2016-10-07,2.07411463498
2016-10-06,1.66666666667
2016-10-05,0.816334836021
2016-10-04,0.833796553641
2016-10-03,1.85654669629
2016-10-02,2.33835974307
2016-10-01,1.63967893101
2016-09-30,1.56034127884
2016-09-29,1.15011426217
2016-09-28,0.934718931323
2016-09-27,-0.406774674047
2016-09-26,-1.68590102023
2016-09-25,-1.04938965199
2016-09-24,-1.05036269734
2016-09-23,-1.73570727252
2016-09-22,-1.55430860097
2016-09-21,-1.64060779564
2016-09-20,0.378731949325
2016-09-19,1.14314852587
2016-09-18,-2.30571068276
2016-09-17,-2.08022705158
2016-09-16,-2.57159334619
2016-09-15,-0.730416307991
2016-09-14,0.65886812109
2016-09-13,0.366055955591
2016-09-12,0.205601244721
2016-09-11,4.30616884947
2016-09-10,8.31429234855
2016-09-09,9.13942497046
2016-09-08,6.55523028884
2016-09-07,5.4099807336
2016-09-06,4.98441824228
2016-09-05,5.53667577058
2016-09-04,4.53865827267
2016-09-03,0.00760767790261
2016-09-02,-0.446971182121
2016-09-01,0.506871423681
2016-08-31,-0.552496898263
2016-08-30,-0.77370519463
2016-08-29,-0.316318218843
2016-08-28,-1.35589145889
2016-08-27,0.740865895611
2016-08-26,0.412009263322
2016-08-25,0.552231846878
2016-08-24,0.526314763139
2016-08-23,2.91045649591
2016-08-22,0.894825320647
2016-08-21,-1.19882033015
2016-08-20,-3.68950556198
