2017-05-08,265.962991596
2017-05-07,246.12115168
2017-05-06,253.979023271
2017-05-05,263.931486992
2017-05-04,267.844710466
2017-05-03,243.907317073
2017-05-02,239.294568431
2017-05-01,215.414519209
2017-04-30,203.628488302
2017-04-29,207.137686662
2017-04-28,205.873164557
2017-04-27,200.960989298
2017-04-26,187.248988688
2017-04-25,184.044117647
2017-04-24,187.576137361
2017-04-23,188.711490216
2017-04-22,187.466098314
2017-04-21,194.503214784
2017-04-20,195.486780715
2017-04-19,197.294146326
2017-04-18,198.314434164
2017-04-17,193.642274963
2017-04-16,189.582120855
2017-04-15,194.272854956
2017-04-14,195.316196603
2017-04-13,193.813599872
2017-04-12,206.800619476
2017-04-11,209.067835469
2017-04-10,209.209350683
2017-04-09,205.305291686
2017-04-08,200.478710408
2017-04-07,202.817299843
2017-04-06,194.75654626
2017-04-05,184.190860215
2017-04-04,187.643747005
2017-04-03,187.433028913
2017-04-02,176.648581532
2017-04-01,172.823433686
2017-03-31,170.277648857
2017-03-30,161.844702786
2017-03-29,160.396518637
2017-03-28,156.303698416
2017-03-27,150.451733333
2017-03-26,144.541364331
2017-03-25,130.87076396
2017-03-24,144.688238117
2017-03-23,160.396642058
2017-03-22,152.28677046
2017-03-21,174.694069059
2017-03-20,163.641722935
2017-03-19,156.548185542
2017-03-18,144.244574635
2017-03-17,185.841508702
2017-03-16,199.33029163
2017-03-15,213.971935738
2017-03-14,213.704301075
2017-03-13,213.081566069
2017-03-12,209.762873518
2017-03-11,195.347483195
2017-03-10,210.942283342
2017-03-09,200.114464405
2017-03-08,201.670989195
2017-03-07,212.231902764
2017-03-06,226.034894735
2017-03-05,232.178495347
2017-03-04,219.341625388
2017-01-18,131.30062677
2017-01-17,137.830381949
2017-01-16,131.8130884
2017-01-15,114.209926
2017-01-14,97.9256756757
2017-01-13,95.8784225069
2017-01-12,83.5547290117
2017-01-11,83.3899317188
2017-01-10,110.578786972
2017-01-09,105.982313287
2017-01-08,106.491616022
2017-01-07,104.910198233
2017-01-06,116.965445214
2017-01-05,128.505998905
2017-01-04,167.895431078
2017-01-03,149.114458751
2017-01-02,144.02241717
2017-01-01,135.956920429
2016-12-31,132.163964237
2016-12-30,133.986904701
2016-12-29,132.009003671
2016-12-28,139.22814543
2016-12-27,133.492212569
2016-12-26,127.505928343
2016-12-25,104.388496175
2016-12-24,107.686369535
2016-12-23,113.823616968
2016-12-22,108.441316914
2016-12-21,98.366837308
2016-12-20,93.9590417895
2016-12-19,80.6119933634
2016-12-18,79.1745031622
2016-12-17,82.3826082786
2016-12-16,80.8158799625
2016-12-15,79.6910608461
2016-12-14,82.3296064436
2016-12-13,85.1528592192
2016-12-12,90.8690316562
2016-12-11,83.3890418541
2016-12-10,94.600660066
2016-12-09,94.9208499336
2016-12-08,101.7968426
2016-12-07,97.8616974494
2016-12-06,98.7283374554
2016-12-05,103.744962579
2016-12-04,117.290209114
2016-12-03,115.915837158
2016-12-02,113.485337243
2016-12-01,108.929937055
2016-11-30,99.1230310771
2016-11-29,101.746050254
2016-11-28,106.828652103
2016-11-27,105.771050142
2016-11-26,110.843080662
2016-11-25,126.717482654
2016-11-24,130.513471622
2016-11-23,129.180541952
2016-11-22,133.604185802
2016-11-21,128.220921245
2016-11-20,124.414021164
2016-11-19,129.592593798
2016-11-18,124.30264793
2016-11-17,120.656535784
2016-11-16,123.276475368
2016-11-15,122.086521908
2016-11-14,111.393253378
2016-11-13,107.102757939
2016-11-12,111.446695803
2016-11-11,127.270477434
2016-11-10,97.8484848485
2016-11-09,88.8050350288
2016-11-08,82.6921985816
2016-11-07,77.4105324391
2016-11-06,81.9895543375
2016-11-05,71.9128415301
2016-11-04,47.0642374597
2016-11-03,60.2696229003
2016-11-02,113.925267296
2016-11-01,130.217244654
2016-10-31,130.741935484
2016-10-30,113.932773109
2016-10-29,126.09373907
2016-10-28,131.621886396
2016-10-27,137.244257121
2016-10-26,143.472834354
2016-10-25,128.642624688
2016-10-24,136.55786818
2016-10-23,139.616737271
2016-10-22,145.638764523
2016-10-21,147.424448217
2016-10-20,142.892558511
2016-10-19,147.879270629
2016-10-18,151.369389606
2016-10-17,147.208801337
2016-10-16,152.629578438
2016-10-15,162.245593578
2016-10-14,164.189097489
2016-10-13,163.215834496
2016-10-12,167.873115404
2016-10-11,165.805324383
2016-10-10,158.607888631
2016-10-09,158.360490994
2016-10-08,156.623496762
2016-10-07,156.229425287
2016-10-06,153.639748127
2016-10-05,157.394499377
2016-10-04,156.872003614
2016-10-03,158.226002228
2016-10-02,158.504528647
2016-10-01,159.174039673
2016-09-30,156.163528457
2016-09-29,156.479727169
2016-09-28,155.62682628
2016-09-27,160.568269231
2016-09-26,159.179272901
2016-09-25,154.163226572
2016-09-24,156.826427344
2016-09-23,160.377239709
2016-09-22,156.677109944
2016-09-21,162.863401428
2016-09-20,165.687518298
2016-09-19,165.716447047
2016-09-18,164.139534159
2016-09-17,164.373660627
2016-09-16,169.504778884
2016-09-15,165.182542398
2016-09-14,165.013881448
2016-09-13,167.309085569
2016-09-12,160.051412934
2016-09-11,158.783370215
2016-09-10,161.546329193
2016-09-09,156.175871016
2016-09-08,154.067928679
2016-09-07,153.819786345
2016-09-06,151.460484307
2016-09-05,157.801017255
2016-09-04,162.746402768
2016-09-03,160.25390625
2016-09-02,150.251231767
2016-09-01,152.401714418
2016-08-31,149.010834239
2016-08-30,154.247030837
2016-08-29,150.293730178
2016-08-28,145.037875156
2016-08-27,150.141681138
2016-08-26,152.572268496
2016-08-25,157.382753404
2016-08-24,171.578804432
2016-08-23,154.470468487
2016-08-22,160.521063218
2016-08-21,148.312276979
2016-08-20,141.654544601
2016-08-19,140.023685435
2016-08-18,119.703038674
2016-08-17,116.056134995
2016-08-16,118.596580328
2016-08-15,110.650568418
2016-08-14,111.859258952
2016-08-13,119.490416667
2016-08-12,117.551239669
2016-08-11,120.030961895
2016-08-10,121.689696668
2016-08-09,120.137645108
2016-08-08,117.967272727
2016-08-07,108.947552993
2016-08-06,106.468252886
2016-08-05,101.665381353
2016-08-04,94.9961977186
2016-08-03,96.0325377945
2016-08-02,93.9143600295
2016-08-01,111.18969703
2016-07-31,116.481793146
2016-07-30,122.26439362
2016-07-29,122.882350714
2016-07-28,122.231496077
2016-07-27,123.830604178
2016-07-26,125.66432233
2016-07-25,128.132649939
2016-07-24,132.40357544
2016-07-23,139.298804781
2016-07-22,137.886229618
2016-07-21,137.656839623
2016-07-20,136.720380041
2016-07-19,140.053803612
2016-07-18,139.812554756
