2016-10-06,109.64205757
2016-10-05,130.659185439
2016-10-04,102.390454245
2016-10-03,90.5365412068
2016-10-02,83.2557983193
2016-10-01,80.2374997314
2016-09-30,79.6753789886
2016-09-29,82.3588709677
2016-09-28,81.0602401374
2016-09-27,71.8302775752
2016-09-26,70.3423848878
2016-09-25,67.6605203018
2016-09-24,60.7034138523
2016-09-23,56.8104200024
2016-09-22,70.4604908882
2016-09-21,68.4144030322
2016-09-20,69.6613447666
2016-09-19,74.009620148
2016-09-18,68.9747847946
2016-09-17,55.6887123577
2016-09-16,49.6153846154
2016-09-15,48.5191375106
2016-09-14,48.3269754768
2016-09-13,48.4864717879
2016-09-12,47.4087233626
2016-09-11,53.2137477749
2016-09-10,48.9273817291
2016-09-09,50.6491233719
2016-09-08,51.4196802946
2016-09-07,47.4192070295
2016-09-06,44.539474017
2016-09-05,44.7951717139
2016-09-04,46.0280116128
2016-09-03,42.0779572335
2016-09-02,39.4512328833
2016-09-01,39.2932503976
2016-08-31,40.8210958904
2016-08-30,34.3961201507
2016-08-29,32.8989602876
2016-08-28,32.7506527987
2016-08-27,30.3957381638
2016-08-26,32.9167276769
2016-08-25,32.4431460101
2016-08-24,31.994629156
2016-08-23,34.4621374814
2016-08-22,32.157019427
2016-08-21,28.6865778842
2016-08-20,29.8836370112
2016-08-19,36.5438564205
2016-08-18,44.743634473
2016-08-17,35.2411495255
2016-08-16,34.4246900444
2016-08-15,34.3956679044
2016-08-14,29.8284953713
2016-08-13,27.5716737911
2016-08-12,22.5310855071
2016-08-11,22.0913538836
2016-08-10,21.9496209486
2016-08-09,20.9544446687
2016-08-08,22.660580002
2016-08-07,22.1572878302
2016-08-06,21.730389325
2016-08-05,20.2353628971
2016-08-04,16.6284738041
2016-08-03,17.2158802278
2016-08-02,13.2032821718
2016-08-01,22.0678547557
2016-07-31,27.8132147566
2016-07-30,36.3583507535
2016-07-29,33.9282880231
2016-07-28,32.8464715374
2016-07-27,33.2347442511
2016-07-26,34.2342372575
2016-07-25,32.0170035184
2016-07-24,35.5272884761
2016-07-23,30.4888144794
2016-07-22,30.1711590347
2016-07-21,32.1437937063
2016-07-20,31.2164425591
2016-07-19,31.6406678778
2016-07-18,31.1962175707
2016-07-17,33.620017331
2016-07-16,31.199261635
2016-07-15,31.7144287235
2016-07-14,30.4744322974
2016-07-13,28.9486368043
2016-07-12,30.6824259929
2016-07-11,26.9948852053
2016-07-10,29.8187995507
2016-07-09,28.1127073782
2016-07-08,29.6984256127
2016-07-07,22.8478287576
2016-07-06,31.2918355005
2016-07-05,31.4116012275
2016-07-04,30.9715540735
2016-07-03,28.4637591593
2016-07-02,31.7108497566
2016-07-01,28.0042043698
2016-06-30,29.1764705882
2016-06-29,33.1382488479
2016-06-28,34.4917462039
2016-06-27,36.5811879575
2016-06-26,37.5228076391
2016-06-25,42.9819210094
2016-06-24,38.6484722836
2016-06-23,25.2340564993
2016-06-22,26.0605673396
2016-06-21,36.2728735632
2016-06-20,48.4229856393
2016-06-19,52.6905700831
2016-06-18,55.0410064967
2016-06-17,50.6498989445
2016-06-16,54.6684827779
2016-06-15,45.4842985158
2016-06-14,48.5622405071
2016-06-13,42.4965379608
2016-06-12,33.947866974
2016-06-11,10.9608263545
2016-06-10,7.27738762582
2016-06-09,6.79196906484
2016-06-08,6.16343741817
2016-06-07,5.41875
2016-06-06,6.7656388837
2016-06-05,4.74457795017
2016-06-04,5.71034130081
2016-06-03,2.03206440815
2016-06-02,2.31029388435
2016-06-01,1.5948078345
2016-05-31,3.79472682621
2016-05-30,7.36359309295
2016-05-29,15.4662637343
2016-05-28,6.49041347983
2016-05-27,-0.905166645419
2016-05-26,-5.6525994112
2016-05-25,-4.2960252369
2016-05-24,3.67574301924
2016-05-23,1.19315515744
2016-05-22,2.34109338216
2016-05-21,10.2345645851
2016-05-20,10.7599052899
2016-05-19,21.3282040278
2016-05-18,24.8064676485
2016-05-17,22.6068700313
2016-05-16,22.2469512195
2016-05-15,23.7150386635
2016-05-14,24.2325959335
2016-05-13,26.156537756
2016-05-12,24.2125907252
2016-05-11,24.742960581
2016-05-10,21.9761645871
2016-05-09,24.47443007
2016-05-08,25.6122703986
2016-05-07,25.6104529896
2016-05-06,30.1905547353
2016-05-05,26.3242375602
2016-05-04,23.8220505869
2016-05-03,25.1157352904
2016-05-02,18.5338211369
2016-05-01,19.4659771967
2016-04-30,21.6507250849
2016-04-29,24.5897935278
2016-04-28,22.2105258614
2016-04-27,24.4733672979
2016-04-26,24.3255306313
2016-04-25,22.9848464069
2016-04-24,14.1456161064
2016-04-23,11.0058757694
2016-04-22,11.4610207515
2016-04-21,10.7361785668
2016-04-20,8.00469773477
2016-04-19,4.74461401758
2016-04-18,7.70341796117
2016-04-17,3.66052776251
2016-04-16,2.31653948109
2016-04-15,5.00121584269
2016-04-14,12.8331285179
2016-04-13,25.4345949615
2016-04-12,20.4876712368
2016-04-11,20.8436482085
2016-04-10,30.9811616968
2016-04-09,12.3048455406
2016-04-08,10.6401845501
2016-04-07,11.7788322169
2016-04-06,10.4511004547
2016-04-05,11.1017964072
2016-04-04,11.3867488444
2016-04-03,11.3852222585
2016-04-02,13.4683707335
2016-04-01,2.42672545248
2016-03-31,10.9282969198
2016-03-30,10.1061169065
2016-03-29,-0.622547648142
2016-03-28,1.8967282572
2016-03-27,-1.30592728712
2016-03-26,-12.190709657
2016-03-25,-11.840478442
2016-03-24,-11.9265773113
2016-03-23,-9.59443099274
2016-03-22,-9.30811470409
2016-03-21,-13.1162508401
2016-03-20,-15.0986095943
2016-03-19,-18.0655328798
2016-03-18,-18.9656512536
2016-03-17,-16.9178448859
2016-03-16,-18.6827960212
2016-03-15,-18.8717391304
2016-03-14,-18.9145459279
2016-03-13,-20.7931056826
2016-03-12,-20.4502346847
2016-03-11,-17.4488258821
2016-03-10,-17.8943532491
2016-03-09,-19.836960935
2016-03-08,-17.3770274511
2016-03-07,-18.6437103101
2016-03-06,-22.8802345111
2016-03-05,-25.4035451495
2016-03-04,-24.7432381722
2016-01-18,-40.4958107203
2016-01-17,-39.2320819113
2016-01-16,-42.2019928071
2016-01-15,-42.5249185502
2016-01-14,-34.5207503612
2016-01-13,-35.2204525909
2016-01-12,-34.118172537
2016-01-11,-36.023272606
2016-01-10,-33.9233749739
2016-01-09,-33.3208064516
2016-01-08,-31.8382352941
2016-01-07,-32.8937036265
156 errors
